id_1,Y18_1,Y18
11045,35.10673,33.939213
11046,34.441387,33.350758
11047,34.36074,33.04916
11048,33.97869,32.580315
11049,33.651066,31.836767
11050,33.202854,31.422089
11051,32.902225,31.091145
11052,32.71139,30.833286
11053,32.3171,30.344759
11054,32.015118,29.902008
11055,31.839546,29.49122
11056,31.692324,29.207071
11057,31.501451,29.115202
11058,31.137743,28.978392
11059,30.778322,28.723305
11060,30.392216,28.433495
11061,30.133343,28.338041
11062,29.872911,28.09512
11063,29.586538,27.909311
11064,29.378786,27.653933
11065,29.14522,27.461252
11066,28.961802,27.456726
11067,28.792028,27.379381
11068,28.684797,27.33251
11069,28.548738,27.198946
11070,28.403753,27.13288
11071,28.286064,26.958565
11072,28.133833,26.805231
11073,28.019918,26.626644
11074,27.94892,26.557587
11075,27.799574,26.60767
11076,27.745665,26.744978
11077,27.70257,26.791203
11078,27.589357,26.845848
11079,27.535141,26.897512
11080,27.486025,27.037697
11081,27.435722,27.09
11082,27.342009,27.066923
11083,27.257254,27.133087
11084,27.165894,27.29065
11085,27.157911,27.34068
11086,27.160013,27.169806
11087,27.091532,26.917366
11088,27.021177,26.676838
11089,26.981024,26.539816
11090,26.94216,26.454817
11091,26.94176,26.311895
11092,26.940477,26.37377
11093,26.92999,26.35935
11094,26.957315,26.355938
11095,27.042562,26.412846
11096,27.105215,26.394505
11097,27.120565,26.40536
11098,27.137733,26.365322
11099,27.163101,26.3776
11100,27.133707,26.402624
11101,27.073639,26.40644
11102,26.948263,26.376373
11103,26.825043,26.295181
11104,26.648504,26.19272
11105,26.56836,26.12887
11106,26.439497,26.115225
11107,26.380785,26.011847
11108,26.252357,25.81905
11109,26.14525,25.600843
11110,26.06751,25.452621
11111,26.039522,25.319231
11112,25.98564,25.400799
11113,25.851448,25.345081
11114,25.701885,25.284628
11115,25.491613,25.281246
11116,25.377335,25.244352
11117,25.273767,25.210157
11118,25.116137,25.200745
11119,24.89564,25.126822
11120,24.796453,24.949316
11121,24.78934,25.145142
11122,24.669924,25.116314
11123,24.675007,25.153818
11124,24.739714,25.107573
11125,24.979462,25.132269
11126,25.17885,25.217722
11127,25.339472,25.347567
11128,25.593122,25.466465
11129,25.855959,25.680876
11130,26.231512,25.910978
11131,26.494139,26.243986
11132,26.922173,26.750677
11133,27.304478,27.219795
11134,27.626528,27.856407
11135,27.95098,28.389032
11136,28.3688,29.043354
11137,28.877848,29.729607
11138,29.757015,30.498457
11139,30.328363,31.10013
11140,30.880617,31.750515
11141,31.52355,32.383472
11142,32.022312,32.850468
11143,32.030056,33.14027
11144,32.224457,33.195965
11145,32.498196,33.268723
11146,32.628185,33.215115
11147,32.724197,33.170826
11148,32.771755,33.116917
11149,32.680958,33.140026
11150,33.231083,33.411953
11151,33.4659,33.979973
11152,33.860558,34.307964
11153,33.97671,34.366413
11154,34.345737,34.749294
11155,34.062263,34.579964
11156,33.593258,34.135754
11157,33.445538,33.759056
11158,33.54628,33.655827
11159,33.998955,34.00517
11160,34.04937,34.10425
11161,33.82836,33.91215
11162,33.932865,33.90408
11163,33.69121,33.69456
11164,33.358364,33.276756
11165,33.258854,32.969353
11166,33.089207,32.600536
11167,32.899372,32.285828
11168,32.934868,32.080418
11169,32.7775,31.978792
11170,32.85551,31.581993
11171,32.88559,31.318472
11172,32.943054,31.148453
11173,32.873837,31.132677
11174,32.649967,30.978315
11175,32.630375,30.871065
11176,32.604477,30.731297
11177,32.383724,30.688822
11178,32.32233,30.501858
11179,32.225117,30.376486
11180,32.044617,30.263865
11181,31.83717,30.093216
11182,31.6346,30.053782
11183,31.527338,29.915047
11184,31.441706,29.956978
11185,31.581663,30.062859
11186,31.585962,30.03084
11187,31.442427,30.13541
11188,31.33701,30.00181
11189,31.149569,29.770664
11190,30.982283,29.56144
11191,30.810595,29.37554
11192,30.686663,29.202003
11193,30.666447,28.980967
11194,30.61558,28.755928
11195,30.460585,28.629465
11196,30.254658,28.440449
11197,30.129974,28.494495
11198,29.962816,28.522844
11199,29.844929,28.327682
11200,29.77255,28.256842
11201,29.677631,27.918612
11202,29.54362,27.786554
11203,29.361273,27.529657
11204,29.18249,27.175362
11205,29.089975,26.832754
11206,29.047083,26.721306
11207,29.005005,26.627968
11208,28.952309,26.476606
11209,28.84173,26.29245
11210,28.720469,26.282215
11211,28.764853,26.226463
11212,28.641357,26.00092
11213,28.514261,25.820942
11214,28.372606,25.574608
11215,28.158554,25.350796
11216,28.060596,25.257692
11217,27.9257,25.228462
11218,27.834383,25.19889
11219,27.667654,25.27674
11220,27.509796,25.320702
11221,27.41792,25.258
11222,27.221907,25.168472
11223,27.08926,25.242363
11224,27.011702,25.223951
11225,26.924467,25.185183
11226,26.863499,25.241898
11227,26.812567,25.233505
11228,26.728449,25.194237
11229,26.766191,25.241583
11230,26.697634,25.396881
11231,26.685955,25.526014
11232,26.7942,25.59981
11233,26.86955,25.713415
11234,26.878588,25.713886
11235,26.819017,25.674963
11236,26.62439,25.652515
11237,26.290451,25.127079
11238,25.750734,25.042236
11239,24.792992,24.758398
11240,25.04389,24.576878
11241,24.522362,24.485048
11242,24.282679,24.391756
11243,24.080736,24.17043
11244,23.983547,23.813585
11245,23.8818,23.429806
11246,22.560684,23.159426
11247,21.437048,22.69653
11248,21.512295,22.402082
11249,22.279514,22.298084
11250,22.912115,22.083422
11251,22.978338,22.05259
11252,23.264479,21.828552
11253,23.175095,21.210302
11254,23.327164,20.733519
11255,23.575632,20.865286
11256,23.696693,21.00727
11257,23.685991,21.075432
11258,20.933922,20.692852
11259,20.61138,19.945486
11260,21.13458,19.613071
11261,21.380148,19.948595
11262,22.012413,20.858301
11263,22.74095,21.650187
11264,24.293013,22.500328
11265,24.639318,22.892109
11266,25.5165,23.310314
11267,25.547422,23.615463
11268,25.6524,23.858793
11269,25.588882,23.984594
11270,25.11318,24.088768
11271,24.660633,24.214624
11272,24.359955,24.334534
11273,24.10751,24.493195
11274,24.130554,24.746967
11275,24.209524,24.919975
11276,24.281988,25.17537
11277,24.430895,25.402273
11278,24.513367,25.54505
11279,24.800026,25.701109
11280,25.22975,26.029154
11281,25.700407,26.477432
11282,26.38301,26.984917
11283,26.713327,27.534962
11284,27.052992,28.062605
11285,27.095995,28.418966
11286,27.395113,28.77399
11287,27.666195,29.13933
11288,27.991282,29.446272
11289,28.772886,29.936085
11290,29.663778,30.790848
11291,30.009724,31.472641
11292,30.707047,32.120045
11293,31.190199,32.706417
11294,32.013603,33.541767
11295,32.58929,34.490746
11296,33.267536,35.32873
11297,33.80048,35.80305
11298,34.29166,36.165127
11299,34.826687,36.310616
11300,35.2729,36.3614
11301,35.108097,36.080524
11302,34.966183,35.882298
11303,35.403595,36.025097
11304,35.661205,35.95543
11305,35.316853,35.7224
11306,34.691032,35.221004
11307,34.070217,34.27077
11308,33.91308,33.84082
11309,34.06995,33.980804
11310,33.763607,33.728897
11311,33.407482,33.310703
11312,33.122547,33.108658
11313,33.14014,32.986847
11314,33.092922,32.812817
11315,33.272705,32.71879
11316,33.06544,32.772915
11317,33.000374,32.56513
11318,33.156876,32.70401
11319,33.4184,32.9
11320,33.73415,33.0346
11321,33.77253,33.20308
11322,33.921185,33.274155
11323,34.009453,33.425846
11324,34.147724,33.35351
11325,34.40015,33.562183
11326,34.32897,33.68706
11327,33.95476,33.178875
11328,33.658833,32.687435
11329,33.397747,32.414062
11330,32.911446,31.815193
11331,32.496407,31.48337
11332,32.574444,31.346079
11333,32.569157,31.402023
11334,32.47453,31.398825
11335,32.2067,31.200851
11336,32.014977,30.969421
11337,31.753271,30.815546
11338,31.438265,30.476748
11339,31.495771,30.2846
11340,31.364878,30.068743
11341,31.19451,29.930101
11342,31.007055,29.796293
11343,30.969053,29.672161
11344,30.777971,29.656841
11345,30.532068,29.44166
11346,30.331947,28.987375
11347,30.18071,28.764456
11348,29.87663,28.521032
11349,29.599066,28.159239
11350,29.214834,27.773283
11351,28.862078,27.517925
11352,28.709211,27.147413
11353,28.53768,26.824667
11354,28.258696,26.562046
11355,27.975477,26.376207
11356,27.747463,26.227684
11357,27.586863,26.07703
11358,27.489447,25.998854
11359,27.37601,25.97683
11360,27.258291,25.950651
11361,27.148848,25.924997
11362,27.09807,26.020632
11363,27.01546,25.949638
11364,26.922678,25.953777
11365,26.83394,25.931337
11366,26.72107,25.91399
11367,26.617939,25.79236
11368,26.53013,25.724342
11369,26.443104,25.638954
11370,26.399536,25.696096
11371,26.408539,25.777187
11372,26.349924,25.72116
11373,26.281328,25.661175
11374,26.294441,25.59674
11375,26.203568,25.454582
11376,26.122179,25.32371
11377,25.972433,25.19744
11378,25.868929,25.070202
11379,25.782623,24.998503
11380,25.621641,24.836597
11381,25.462212,24.82343
11382,25.369322,24.654383
11383,25.26314,24.684708
11384,25.18224,24.662077
11385,25.101671,24.558275
11386,25.119307,24.57022
11387,25.106539,24.606768
11388,25.027021,24.691254
11389,24.966034,24.663393
11390,24.895018,24.771221
11391,24.839684,24.770538
11392,24.812452,24.882145
11393,24.77796,24.872831
11394,24.762152,24.814596
11395,24.744244,24.750795
11396,24.770697,24.760216
11397,24.742414,24.789589
11398,24.761644,24.81154
11399,24.841192,24.886288
11400,24.81195,24.835518
11401,24.802725,24.8229
11402,24.702208,24.895258
11403,24.716215,24.966196
11404,24.759348,24.914381
11405,24.72397,24.816446
11406,24.666632,24.711372
11407,24.65291,24.705193
11408,24.585318,24.616169
11409,24.553299,24.55071
11410,24.536505,24.654253
11411,24.59196,24.741148
11412,24.561579,24.704254
11413,24.668436,24.781616
11414,24.715807,24.724024
11415,24.854982,24.859455
11416,25.035204,25.062243
11417,25.152143,25.179207
11418,25.330173,25.359362
11419,25.553545,25.638416
11420,25.681604,26.028318
11421,26.013784,26.50823
11422,26.297455,26.902424
11423,26.541029,27.482971
11424,26.891462,27.869392
11425,27.035948,28.277487
11426,27.00167,28.559017
11427,27.178183,28.654087
11428,27.555243,28.925371
11429,28.147118,29.345596
11430,28.705515,29.758842
11431,29.24352,30.350782
11432,30.007875,31.145725
11433,30.29606,31.805286
11434,30.455547,32.181816
11435,30.665312,32.363976
11436,30.725273,32.513706
11437,30.985525,32.76502
11438,31.60596,33.187828
11439,32.205772,33.739567
11440,32.113888,33.803635
11441,31.794783,33.498043
11442,31.934057,33.474556
11443,32.148563,33.73334
11444,32.33388,34.045307
11445,32.241848,34.154358
11446,32.506695,34.433792
11447,32.90543,34.83343
11448,33.787132,35.432365
11449,33.62663,35.522865
11450,33.64361,35.381588
11451,33.448692,34.846317
11452,33.817055,34.482544
11453,33.60518,33.83256
11454,33.191605,33.137802
11455,29.936932,31.4943
11456,29.671146,29.844889
11457,30.865046,30.449305
11458,31.677427,31.073895
11459,31.947287,31.36946
11460,31.528683,31.469492
11461,31.63709,32.057983
11462,32.16644,32.52291
11463,32.804832,32.791843
11464,33.179325,32.97503
11465,33.010952,32.876083
11466,31.22021,31.785275
11467,27.498966,30.564482
11468,31.303247,31.531898
11469,31.036318,29.27596
11470,31.119959,27.840313
11471,31.159748,26.72966
11472,31.257572,27.362862
11473,31.225344,26.973597
11474,30.383295,27.226603
11475,29.045404,26.885231
11476,27.38016,26.375862
11477,27.560507,26.30284
11478,27.781998,26.78036
11479,27.514524,27.210012
11480,27.2918,27.291609
11481,26.799448,27.127823
11482,26.611277,26.925903
11483,26.670397,26.886366
11484,26.584076,27.06974
11485,26.653719,27.41684
11486,26.454233,27.567228
11487,26.237787,27.494942
11488,26.00079,27.56188
11489,25.640816,27.318127
11490,25.264492,26.74717
11491,24.751028,26.198908
11492,24.271679,25.660244
11493,24.709177,25.474762
11494,24.66747,25.372719
11495,24.51196,25.28159
11496,24.41411,25.216825
11497,24.388237,25.262001
11498,24.361544,25.406267
11499,24.329226,25.55785
11500,24.241539,25.593294
11501,24.223783,25.624392
11502,24.246786,25.642895
11503,24.267445,25.545523
11504,24.383875,25.543257
11505,24.341125,25.33024
11506,24.398325,25.228806
11507,24.317804,25.21367
11508,24.327038,25.286928
11509,24.327694,25.212585
11510,24.356436,25.145693
11511,24.323887,25.03771
11512,24.276098,24.97838
11513,24.23624,24.877193
11514,24.28765,25.016869
11515,24.295534,24.970549
11516,24.321632,24.96694
11517,24.268185,24.934517
11518,24.261106,24.919401
11519,24.265554,24.972383
11520,24.242918,24.958887
11521,24.213404,24.815315
11522,24.197054,24.886963
11523,24.188738,24.671526
11524,24.121115,24.631882
11525,23.969282,24.663877
11526,24.027346,24.762821
11527,23.93717,24.8394
11528,23.998308,24.896135
11529,23.998947,24.7919
11530,23.969824,24.818254
11531,23.932894,24.761587
11532,23.913996,24.647476
11533,23.928383,24.722425
11534,23.958956,24.69074
11535,23.948092,24.69081
11536,23.915718,24.663074
11537,23.891,24.63365
11538,23.883406,24.668802
11539,23.787756,24.529058
11540,23.745852,24.28578
11541,23.829725,24.244356
11542,23.773373,24.177065
11543,23.689882,24.13334
11544,23.646677,24.073338
11545,23.632696,24.074574
11546,23.645842,24.166386
11547,23.57519,24.14815
11548,23.551867,24.069872
11549,23.578846,24.104774
11550,23.597345,24.099848
11551,23.64553,24.059544
11552,23.64889,24.06537
11553,23.731085,24.314575
11554,23.775425,24.37439
11555,23.780441,24.385838
11556,23.721943,24.364677
11557,23.712515,24.337397
11558,23.7269,24.253902
11559,23.807608,24.114313
11560,23.78416,24.099545
11561,23.880526,24.189384
11562,24.093033,24.386927
11563,24.338581,24.685638
11564,24.51938,24.996094
11565,24.826801,25.359034
11566,25.330748,25.995728
11567,25.776453,26.655638
11568,26.078762,27.240026
11569,26.676588,27.861067
11570,27.287119,28.668728
11571,27.841219,29.306862
11572,28.371424,30.162682
11573,29.075521,31.033104
11574,29.537607,31.818642
11575,29.983503,32.529255
11576,30.449194,33.046787
11577,30.90774,33.720276
11578,31.268106,34.21649
11579,32.198215,34.909863
11580,33.224472,35.627136
11581,34.635914,36.279903
11582,36.280178,36.284504
11583,37.133617,36.793995
11584,37.927235,36.675896
11585,38.46323,36.73529
11586,39.31287,36.920223
11587,39.61791,37.12945
11588,39.275257,37.254715
11589,38.322067,36.993607
11590,37.251553,36.681633
11591,35.90631,36.37291
11592,35.60429,36.106117
11593,35.267513,35.925835
11594,35.64363,35.809704
11595,34.7577,35.405632
11596,34.243443,35.183746
11597,34.237183,35.038986
11598,34.308403,35.007504
11599,34.676937,35.287327
11600,34.815296,35.21661
11601,34.5316,34.882706
11602,34.48271,34.989487
11603,34.272728,34.99567
11604,34.17497,35.169674
11605,34.06772,34.94892
11606,33.958946,34.603046
11607,34.18855,34.572002
11608,34.279892,34.64318
11609,34.187233,34.47963
11610,34.5681,34.560486
11611,34.646866,34.57693
11612,34.235878,34.518692
11613,33.753906,34.316845
11614,33.562588,33.55756
11615,33.539623,33.072083
11616,33.460552,32.832237
11617,33.229412,32.51619
11618,33.16415,32.12352
11619,32.89096,31.680393
11620,32.5807,31.318113
11621,32.553074,30.994375
11622,32.60281,30.891882
11623,32.606136,30.83684
11624,32.701504,30.806791
11625,32.84951,30.771872
11626,32.752636,30.717737
11627,32.80575,30.559015
11628,32.708305,30.457426
11629,32.52829,30.223057
11630,32.32332,29.978424
11631,32.043056,29.79841
11632,31.890814,29.64178
11633,31.625086,29.462725
11634,31.447374,29.236067
11635,31.100576,28.936495
11636,30.637293,28.62238
11637,30.18313,28.345764
11638,29.851688,28.108032
11639,29.489798,27.79162
11640,29.170107,27.58353
11641,28.65568,27.029333
11642,28.351692,26.580717
11643,28.335474,26.4128
11644,27.99558,26.175627
11645,27.692892,25.940557
11646,27.542368,25.826857
11647,27.35723,25.80347
11648,27.264948,25.878418
11649,27.118559,25.965109
11650,27.021107,26.138947
11651,26.923216,26.247736
11652,26.831657,26.281097
11653,26.759743,26.428598
11654,26.675909,26.3073
11655,26.592215,26.18756
11656,26.51322,26.219898
11657,26.392027,26.199791
11658,26.271336,26.185833
11659,26.230665,26.114109
11660,26.153063,26.057209
11661,26.077356,26.099213
11662,26.061262,26.153027
11663,26.040789,26.219128
11664,25.934162,26.210056
11665,25.856525,26.160309
11666,25.739698,26.032433
11667,25.689346,25.993126
11668,25.649149,26.02727
11669,25.609224,26.043299
11670,25.51504,25.945038
11671,25.405746,25.726719
11672,25.354898,25.691845
11673,25.282675,25.640697
11674,25.284512,25.5556
11675,25.256607,25.496284
11676,25.210371,25.365196
11677,25.13456,25.303843
11678,25.09765,25.240429
11679,25.059298,25.212502
11680,24.998583,25.264399
11681,24.935057,25.271053
11682,24.873587,25.182423
11683,24.82076,25.17636
11684,24.778625,25.108223
11685,24.685492,25.012074
11686,24.674952,24.879883
11687,24.60448,24.726221
11688,24.572596,24.700268
11689,24.522339,24.822622
11690,24.518305,24.799095
11691,24.566942,24.940664
11692,24.575857,24.981709
11693,24.57642,24.99968
11694,24.538946,24.960001
11695,24.51405,24.895044
11696,24.421177,24.954788
11697,24.397451,24.87591
11698,24.332489,24.728731
11699,24.282564,24.72353
11700,24.228247,24.640799
11701,24.189564,24.58338
11702,24.183254,24.595533
11703,24.269293,24.612574
11704,24.436117,24.754866
11705,24.644342,24.86237
11706,24.904623,25.153439
11707,25.141375,25.46515
11708,25.355446,25.887817
11709,25.79682,26.33497
11710,26.20187,26.888653
11711,26.567873,27.290035
11712,26.902447,27.783432
11713,27.57171,28.324411
11714,28.09246,29.007643
11715,28.503561,29.660698
11716,28.935335,30.329296
11717,29.558535,31.104027
11718,30.052656,31.791334
11719,30.73723,32.505653
11720,31.16699,33.027985
11721,31.836208,33.696323
11722,32.43664,34.21146
11723,32.880287,34.584934
11724,33.19081,34.779022
11725,33.662334,35.01099
11726,33.743725,35.035004
11727,34.025692,35.005116
11728,34.191334,34.958126
11729,34.32575,34.894955
11730,34.510544,34.966557
11731,34.601185,34.79292
11732,34.63912,34.770645
11733,34.930416,34.766533
11734,34.968395,34.808212
11735,34.710106,34.670578
11736,34.805866,34.369926
11737,34.665703,34.52467
11738,34.63238,34.404537
11739,34.673294,34.176945
11740,34.68014,33.88886
11741,34.729115,33.880997
11742,34.950455,33.9128
11743,34.715187,33.883068
11744,34.813694,33.648148
11745,34.75809,33.452354
11746,34.718967,32.98749
11747,34.35484,32.783535
11748,34.456642,32.79185
11749,34.489628,32.81953
11750,34.326797,32.491985
11751,34.074898,32.169067
11752,34.000904,32.297062
11753,34.082058,32.426605
11754,34.27463,32.401638
11755,34.232018,32.33259
11756,33.90837,32.273975
11757,33.637344,32.13935
11758,34.08833,32.309673
11759,33.87865,32.22488
11760,33.845528,32.25089
11761,33.767384,32.166035
11762,33.688213,31.993631
11763,33.751423,32.14419
11764,33.696598,31.753004
11765,33.438744,31.557062
11766,33.40986,31.418467
11767,33.219177,31.250418
11768,32.957752,31.050598
11769,32.70575,30.788313
11770,32.49171,30.569448
11771,32.39312,30.291916
11772,32.159912,30.061544
11773,31.980364,29.811003
11774,31.874582,29.557049
11775,31.666853,29.385824
11776,31.511856,29.204977
11777,31.252531,29.00711
11778,30.98625,28.707825
11779,30.819391,28.35131
11780,30.537071,28.149298
11781,30.234476,28.052998
11782,30.101288,27.813072
11783,29.937803,27.77963
11784,29.777811,27.477188
11785,29.667717,27.33135
11786,29.594027,27.229755
11787,29.390059,27.32307
11788,29.360708,27.342415
11789,29.187025,27.242168
11790,29.11695,27.225557
11791,29.068354,27.041754
11792,28.943121,27.03416
11793,28.772902,26.978224
11794,28.69147,27.126932
11795,28.567139,27.009283
11796,28.49512,26.92931
11797,28.381472,26.903862
11798,28.29624,26.817621
11799,28.171213,26.689533
11800,28.17922,26.532372
11801,28.063879,26.416693
11802,27.936346,26.282362
11803,27.84392,26.344725
11804,27.775064,26.358416
11805,27.697355,26.312263
11806,27.663671,26.305597
11807,27.549997,26.484476
11808,27.491335,26.318398
11809,27.40896,26.41008
11810,27.331175,26.3024
11811,27.262033,26.14642
11812,27.164715,26.015898
11813,27.046154,25.88635
11814,26.964846,25.83664
11815,26.86837,25.84408
11816,26.807697,25.856607
11817,26.71868,26.132019
11818,26.675936,25.981668
11819,26.730606,25.975477
11820,26.602709,26.179085
11821,26.526802,26.161638
11822,26.532745,26.080164
11823,26.52883,25.761457
11824,26.448542,25.511644
11825,26.377598,25.338797
11826,26.320463,25.310148
11827,26.222298,25.130434
11828,26.172657,25.230194
11829,26.099566,25.208368
11830,25.988443,25.292156
11831,25.894848,25.544476
11832,25.914427,25.54635
11833,25.914732,25.778366
11834,25.947245,25.91828
11835,25.870966,25.868336
11836,25.839155,25.922514
11837,25.746502,25.892242
11838,25.707964,25.926708
11839,25.572046,25.954838
11840,25.481358,26.050228
11841,25.428247,26.088543
11842,25.649843,26.095798
11843,25.669538,26.074726
11844,25.70981,26.194836
11845,25.771776,26.267015
11846,25.807884,26.165495
11847,25.88537,26.144262
11848,26.079077,26.00038
11849,26.293089,26.028759
11850,26.453289,26.021467
11851,26.65337,26.063251
11852,26.716661,26.38039
11853,26.838793,26.485792
11854,26.983625,26.698483
11855,27.299847,26.728672
11856,27.444853,27.047207
11857,27.463428,27.25154
11858,27.515692,27.473286
11859,27.703234,27.653831
11860,28.022099,27.878567
11861,28.669504,28.216295
11862,29.075163,28.545559
11863,29.399965,28.873264
11864,29.731863,29.147982
11865,30.103796,29.571918
11866,30.627125,30.138926
11867,30.86902,30.374828
11868,31.127146,30.669962
11869,31.369263,30.906057
11870,31.742033,31.069658
11871,31.807062,31.34932
11872,32.265224,31.45876
11873,32.68011,31.852709
11874,32.667084,32.282024
11875,32.612156,32.70354
11876,32.99768,32.816914
11877,33.102684,33.25521
11878,33.193947,32.866714
11879,33.303738,33.277718
11880,33.079533,33.132168
11881,33.423634,33.59033
11882,33.76091,33.702587
11883,34.000767,33.497265
11884,34.11385,33.524246
11885,34.05049,33.259583
11886,34.10943,33.241467
11887,33.844337,33.32805
11888,34.088535,33.68911
11889,34.034466,33.894913
11890,33.9638,33.857796
11891,33.529163,33.097645
11892,33.422207,32.532906
11893,33.42445,32.3428
11894,33.10783,32.19053
11895,32.966343,31.879547
11896,32.884007,31.732216
11897,33.053852,31.595448
11898,32.798126,31.326387
11899,32.456455,31.125402
11900,32.705093,30.997595
11901,32.846783,31.204441
11902,32.81456,31.265985
11903,32.456768,31.127546
11904,32.35698,30.776827
11905,32.40615,30.873293
11906,32.079166,30.680172
11907,31.80858,30.571604
11908,31.586918,30.245731
11909,31.373281,30.013247
11910,31.351053,29.77757
11911,31.236427,29.340439
11912,31.054876,29.109865
11913,31.015291,28.927744
11914,30.853804,28.783436
11915,30.822474,28.59641
11916,30.730547,28.493752
11917,30.69026,28.241255
11918,30.646898,28.12117
11919,30.64307,27.949013
11920,30.571466,28.052937
11921,30.411676,27.812674
11922,30.280361,27.796272
11923,30.064518,27.690895
11924,30.122705,27.520504
11925,29.96246,27.43481
11926,29.971521,27.476503
11927,29.854612,27.359287
11928,29.774664,27.533117
11929,29.678885,27.498
11930,29.624071,27.51236
11931,29.608517,27.452042
11932,29.57639,27.506142
11933,29.588156,27.597519
11934,29.59509,27.52141
11935,29.539167,27.447222
11936,29.365152,27.394556
11937,29.058691,27.005621
11938,28.640604,27.124525
11939,28.393309,26.62293
11940,28.166824,26.268621
11941,27.911613,26.040442
11942,27.70421,25.732115
11943,27.354588,25.82514
11944,27.028078,25.646105
11945,26.95904,25.454018
11946,26.943415,25.281284
11947,26.850971,25.13896
11948,26.638369,25.079391
11949,26.617317,25.034544
11950,26.618677,24.990204
11951,26.657675,25.016785
11952,26.516079,24.988655
11953,26.507795,24.920795
11954,26.42661,25.025082
11955,25.879917,24.96458
11956,25.641901,24.911741
11957,25.570185,24.779924
11958,25.401989,24.845345
11959,25.431318,24.925955
11960,25.255507,25.17744
11961,25.158209,25.268631
11962,25.206476,25.26409
11963,25.225533,25.374067
11964,25.266672,25.55339
11965,25.316664,25.686174
11966,25.482038,25.932222
11967,25.641386,26.443665
11968,25.710241,26.818167
11969,25.867197,26.927275
11970,26.088871,27.296171
11971,26.303307,27.366188
11972,26.306128,27.569912
11973,26.310081,27.564589
11974,26.290098,27.614038
11975,26.269316,27.668335
11976,26.372652,27.61208
11977,26.36453,27.604834
11978,26.34904,27.41804
11979,26.204916,27.251194
11980,25.971247,27.05661
11981,25.758196,26.710773
11982,25.307322,26.125654
11983,25.089888,25.679184
11984,24.950768,25.416044
11985,24.994864,25.426838
11986,25.121374,25.325272
11987,24.913937,24.911678
11988,24.826326,25.01013
11989,24.857908,24.867046
11990,24.70198,24.389128
11991,24.300825,23.750954
11992,24.045992,23.833044
11993,24.045307,24.006798
11994,23.619816,24.39843
11995,23.805262,24.86745
11996,24.242651,24.977715
11997,24.256628,25.078493
11998,24.772339,25.257992
11999,24.920464,25.379732
12000,25.309343,25.575918
12001,25.63405,26.006433
12002,25.880438,26.526049
12003,26.082232,27.303831
12004,26.432306,27.82647
12005,27.006025,28.268894
12006,27.331964,28.66943
12007,27.67016,29.10808
12008,28.122957,29.536997
12009,28.632273,30.00086
12010,28.500135,30.257498
12011,28.542639,30.735157
12012,28.578207,30.786121
12013,28.478321,30.814863
12014,28.424395,30.642231
12015,28.550207,30.557932
12016,28.562944,30.532389
12017,28.857805,30.601341
12018,28.776133,30.615997
12019,28.455763,30.6211
12020,28.336008,30.702314
12021,28.37023,30.581257
12022,28.277166,30.299145
12023,28.328209,30.091341
12024,28.66226,30.103994
12025,29.192465,30.278427
12026,29.700327,30.279383
12027,30.09404,30.512882
12028,30.30467,30.859287
12029,30.430092,31.28319
12030,30.652775,31.736385
12031,31.10753,32.210163
12032,31.342775,32.60413
12033,31.952917,33.248863
12034,32.464973,33.55531
12035,32.94411,33.889946
12036,33.000046,34.0856
12037,32.350304,33.567314
12038,32.236298,33.223045
12039,32.0169,32.491867
12040,31.651855,31.7635
12041,31.480158,31.287113
12042,30.974588,30.682404
12043,29.798552,30.042208
12044,29.722761,30.070633
12045,29.303556,29.892365
12046,29.29955,29.700697
12047,29.530584,29.490042
12048,29.718824,29.090658
12049,29.697798,28.800209
12050,29.507135,28.64767
12051,29.352274,28.497684
12052,29.279432,28.445044
12053,26.486252,27.671679
12054,23.324478,26.872183
12055,27.23638,27.336742
12056,28.575802,27.78558
12057,29.35695,28.372635
12058,29.754393,29.068201
12059,29.851358,29.561295
12060,29.953913,29.8766
12061,29.989319,30.209291
12062,29.913294,30.259583
12063,29.731176,30.21519
12064,29.51586,29.8355
12065,29.078917,29.096273
12066,28.689062,28.206984
12067,28.493244,27.873827
12068,28.258707,27.73475
12069,28.0656,27.645172
12070,27.931543,27.34935
12071,27.799332,27.16868
12072,27.63384,27.09507
12073,27.515974,26.943413
12074,27.36856,26.818064
12075,27.373392,26.796535
12076,27.36189,26.756933
12077,27.298117,26.831257
12078,27.315294,26.847153
12079,27.296593,26.988781
12080,27.28377,27.042984
12081,27.268997,27.195858
12082,27.281206,27.27055
12083,27.199501,27.473783
12084,27.18233,27.39743
12085,27.180456,27.38343
12086,27.160233,27.257504
12087,27.099443,27.171274
12088,27.035547,27.054485
12089,26.959587,26.927643
12090,26.786533,26.8493
12091,26.70669,26.852985
12092,26.700274,26.914108
12093,26.68133,26.810154
12094,26.641285,26.803368
12095,26.579214,26.709274
12096,26.437849,26.590836
12097,26.380577,26.515087
12098,26.322681,26.575903
12099,26.227942,26.57778
12100,26.137207,26.701418
12101,26.092157,26.729433
12102,25.991865,26.833794
12103,25.949533,26.752867
12104,25.933117,26.724823
12105,25.914225,26.656658
12106,25.943602,26.444382
12107,25.814745,26.469967
12108,25.739788,26.28363
12109,25.66554,26.188395
12110,25.554567,26.11189
12111,25.476927,26.039772
12112,25.404228,25.863565
12113,25.3075,25.658457
12114,25.194235,25.575928
12115,25.182688,25.602081
12116,25.103672,25.466265
12117,24.965853,25.394485
12118,24.83116,25.392584
12119,24.682705,25.177446
12120,24.616228,25.068989
